Date;c;o;l;h;volume
2005-11-01;58.37;58.07;57.58;58.81;52997
2005-10-31;58.1;59.24;57.69;59.45;56145
2005-10-28;59.42;59.2;58.83;59.6;50565
2005-10-27;59.14;58.88;58.5;59.62;62495
2005-10-26;58.87;59.92;58.8;60.78;68410
2005-10-25;60.24;58.18;57.83;60.35;71365
2005-10-24;58.24;58.01;57.36;58.47;50418
2005-10-21;58.48;57.7;57.05;58.55;59487
2005-10-20;57.91;58.27;57.12;58.88;65393
2005-10-19;58.6;58.93;57.67;59.65;74793
2005-10-18;59.28;60.6;58.99;60.6;67515
2005-10-17;60.57;60.28;59.76;61.12;72416
2005-10-14;59.35;59.9;58.9;60.27;11228
2005-10-13;60.14;60.52;59.47;60.92;24095
2005-10-12;60.57;60.3;59.92;61.31;59525
2005-10-11;60.08;59.08;58.81;60.29;63477
2005-10-10;58.78;59.2;57.43;59.66;47333
2005-10-07;59.21;59.3;58.4;59.3;47597
2005-10-06;58.37;59.65;58.24;59.95;55433
2005-10-05;60.12;61.23;59.73;62.18;60897
2005-10-04;61.22;62.8;60.31;62.8;59637
2005-10-03;62.8;63.63;62.39;63.96;48997
2005-09-30;63.48;63.43;62.37;63.95;57955
2005-09-29;63.84;63.95;62.08;64.28;69309
2005-09-28;63.93;62.85;62.54;64.72;66460
2005-09-27;62.97;64.04;62.7;64.09;53927
2005-09-26;63.93;62.16;61;64.1;61135
2005-09-23;62.44;64.2;62.01;64.45;68836
2005-09-22;64.6;65.38;64.2;65.78;70049
2005-09-21;64.73;64.99;64.53;65.8;74478
2005-09-20;64.2;65.5;63.18;65.72;78192
2005-09-19;65.61;62.35;62.11;65.8;78083
2005-09-16;61.81;63.31;61.63;63.61;59030
2005-09-15;63.16;63.41;62.9;63.96;12853
2005-09-14;63.37;61.8;61.58;63.59;37779
2005-09-13;61.61;61.75;61.15;62.33;51850
2005-09-12;61.8;62.83;61.14;63.1;51063
2005-09-09;62.84;63.53;62.39;64.16;56773
2005-09-08;63.08;63.23;61.59;63.74;63021
2005-09-07;62.89;64.15;62.58;65;60281
2005-09-06;64.67;64.85;64.2;66.08;53794
2005-09-05;64.85;66;64.43;66;28812
2005-09-02;66.06;67.39;64.83;67.88;48212
2005-09-01;67.72;66.7;66.65;67.84;57367
2005-08-31;67.02;68.05;65.64;68.24;77955
2005-08-30;67.57;66.65;66.07;68.89;98470
2005-08-26;64.87;65.98;64.59;66.65;52818
2005-08-25;66.27;66.56;65.25;66.56;62054
2005-08-24;66.01;65;64.29;66.65;75680
2005-08-23;64.65;64.39;63.59;64.96;71118
2005-08-22;64.5;64.4;64.02;65.38;55768
2005-08-19;64.36;62.7;62.5;64.69;58008
2005-08-18;62.4;62.45;61.45;63.11;69248
2005-08-17;62.56;65;62.38;65.5;95107
2005-08-16;65.41;64.9;64.9;65.92;8703
2005-08-15;65.58;65.73;64.79;66.85;41105
2005-08-12;66.45;65.55;65.1;66.77;42199
2005-08-11;65.38;64.15;63.5;65.66;71042
2005-08-10;63.99;62.13;61.94;64.24;83087
2005-08-09;61.98;62.75;61.87;63.06;50592
2005-08-08;62.7;61.3;61.24;62.76;61178
2005-08-05;61.07;60.5;60.35;61.24;52114
2005-08-04;60.12;59.56;59.56;60.86;47656
2005-08-03;59.65;60.72;59.37;61.26;64116
2005-08-02;60.62;60.45;59.65;60.74;65480
2005-08-01;60.44;59.85;59.58;60.98;60883
2005-07-29;59.37;59;58.95;59.84;52108
2005-07-28;58.76;58.01;57.75;58.97;56894
2005-07-27;58.01;57.73;57.55;58.5;68534
2005-07-26;58.03;57.69;57.35;58.65;58413
2005-07-25;57.86;57.55;56.56;58;64774
2005-07-22;57.58;56.1;55.82;57.75;50975
2005-07-21;55.72;56.3;55.25;56.68;64770
2005-07-20;56.65;57.5;56.15;58.3;72957
2005-07-19;57.36;57.04;56.6;57.53;59803
2005-07-18;56.99;57.8;56.49;58.54;58804
2005-07-15;57.61;57.3;56.5;58.16;52556
